pseudo_name,a_0,ecutwfc,ecutrho_r,degauss,mixing_beta,conv_thr_o,n_k_points,cell_volume,pressure,total_energy,n_it,sim_time
Al.pz-vbc.UPF,7.62763819095477,60,4,0.02,0.7,-4,8,110.9456,-46.09,-4.18987291,3,3.70679545402527
Al.pz-vbc.UPF,7.62964824120603,60,4,0.02,0.7,-4,8,111.0334,-46.58,-4.18984532,3,3.65339231491089
Al.pz-vbc.UPF,7.63165829145729,60,4,0.02,0.7,-4,8,111.1211,-47.06,-4.18981743,3,3.74846529960632
Al.pz-vbc.UPF,7.63366834170854,60,4,0.02,0.7,-4,8,111.209,-47.54,-4.18978924,3,3.67241334915161
Al.pz-vbc.UPF,7.6356783919598,60,4,0.02,0.7,-4,8,111.2968,-48.02,-4.18976075,3,3.71524238586426
Al.pz-vbc.UPF,7.63768844221106,60,4,0.02,0.7,-4,8,111.3848,-48.5,-4.18973195,3,3.81933450698853
Al.pz-vbc.UPF,7.63969849246231,60,4,0.02,0.7,-4,8,111.4727,-48.97,-4.18970286,3,3.88660264015198
Al.pz-vbc.UPF,7.64170854271357,60,4,0.02,0.7,-4,8,111.5608,-49.45,-4.18967345,3,3.77932953834534
Al.pz-vbc.UPF,7.64371859296483,60,4,0.02,0.7,-4,8,111.6488,-49.92,-4.18964375,3,3.67800784111023
Al.pz-vbc.UPF,7.64572864321608,60,4,0.02,0.7,-4,8,111.7369,-50.38,-4.18961377,3,3.77319622039795
Al.pz-vbc.UPF,7.64773869346734,60,4,0.02,0.7,-4,8,111.8251,-50.86,-4.18958348,3,3.76848912239075
Al.pz-vbc.UPF,7.64974874371859,60,4,0.02,0.7,-4,8,111.9133,-51.31,-4.1895529,3,3.76425337791443
Al.pz-vbc.UPF,7.65175879396985,60,4,0.02,0.7,-4,8,112.0015,-51.78,-4.18952203,3,3.72780537605286
Al.pz-vbc.UPF,7.65376884422111,60,4,0.02,0.7,-4,8,112.0898,-52.24,-4.18949086,3,3.67578220367432
Al.pz-vbc.UPF,7.65577889447236,60,4,0.02,0.7,-4,8,112.1781,-52.7,-4.1894594,3,3.76752805709839
Al.pz-vbc.UPF,7.65778894472362,60,4,0.02,0.7,-4,8,112.2665,-53.15,-4.18942765,3,3.93979454040527
Al.pz-vbc.UPF,7.65979899497487,60,4,0.02,0.7,-4,8,112.3549,-53.61,-4.18939561,3,3.86086773872375
Al.pz-vbc.UPF,7.66180904522613,60,4,0.02,0.7,-4,8,112.4434,-54.05,-4.18936328,3,3.73078203201294
Al.pz-vbc.UPF,7.66381909547739,60,4,0.02,0.7,-4,8,112.5319,-54.5,-4.18933067,3,3.77165389060974
Al.pz-vbc.UPF,7.66582914572864,60,4,0.02,0.7,-4,8,112.6205,-54.95,-4.18929777,3,3.7564857006073
Al.pz-vbc.UPF,7.6678391959799,60,4,0.02,0.7,-4,8,112.7091,-55.39,-4.18926458,3,3.80808067321777
Al.pz-vbc.UPF,7.66984924623116,60,4,0.02,0.7,-4,8,112.7978,-55.84,-4.1892311,3,3.73267865180969
Al.pz-vbc.UPF,7.67185929648241,60,4,0.02,0.7,-4,8,112.8865,-56.28,-4.18919734,3,3.84234166145325
Al.pz-vbc.UPF,7.67386934673367,60,4,0.02,0.7,-4,8,112.9752,-56.71,-4.1891633,3,3.7013247013092
Al.pz-vbc.UPF,7.67587939698493,60,4,0.02,0.7,-4,8,113.064,-57.15,-4.18912898,3,3.6882688999176
Al.pz-vbc.UPF,7.67788944723618,60,4,0.02,0.7,-4,8,113.1528,-57.59,-4.18909437,3,3.68805980682373
Al.pz-vbc.UPF,7.67989949748744,60,4,0.02,0.7,-4,8,113.2417,-58.02,-4.18905948,3,3.6912043094635
Al.pz-vbc.UPF,7.68190954773869,60,4,0.02,0.7,-4,8,113.3307,-58.45,-4.1890243,3,3.95375180244446
Al.pz-vbc.UPF,7.68391959798995,60,4,0.02,0.7,-4,8,113.4197,-58.88,-4.18898886,3,3.82024502754211
Al.pz-vbc.UPF,7.68592964824121,60,4,0.02,0.7,-4,8,113.5087,-59.31,-4.18895314,3,3.72554135322571
Al.pz-vbc.UPF,7.68793969849246,60,4,0.02,0.7,-4,8,113.5978,-59.73,-4.18891714,3,3.7511715888977
Al.pz-vbc.UPF,7.68994974874372,60,4,0.02,0.7,-4,8,113.6869,-60.15,-4.18888087,3,3.65742874145508
Al.pz-vbc.UPF,7.69195979899498,60,4,0.02,0.7,-4,8,113.7761,-60.58,-4.18884432,3,3.71264886856079
Al.pz-vbc.UPF,7.69396984924623,60,4,0.02,0.7,-4,8,113.8653,-60.99,-4.1888075,3,3.6979832649231
Al.pz-vbc.UPF,7.69597989949749,60,4,0.02,0.7,-4,8,113.9546,-61.41,-4.1887704,3,3.68674492835999
Al.pz-vbc.UPF,7.69798994974874,60,4,0.02,0.7,-4,8,114.0439,-61.82,-4.18873304,3,3.74754858016968
